cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      solids-vof,solids-x-velocity,solids-y-velocity,  air-x-velocity,  air-y-velocity,           dp-dx,           dp-dy,           udm-x,           udm-y
       685, 6.050000000E-01, 2.500000000E-02, 5.000000000E-03, 3.034007055E-04, 5.397501992E-01, 1.468675756E+00, 6.254473704E+00, 4.531521406E+00,-9.173980927E+02, 1.958985791E+03, 3.294364396E+01, 1.765637419E+01
       686, 5.950000000E-01, 2.500000000E-02, 5.000000000E-03, 2.361104949E-04, 4.212511265E-01, 1.223947090E+00, 5.604552476E+00, 3.762390903E+00,-9.099822715E+02, 2.167310763E+03, 2.179849053E+01, 1.067548261E+01
       687, 5.850000000E-01, 2.500000000E-02, 5.000000000E-03, 5.826305374E-04, 3.158395477E-01, 1.039542258E+00, 4.788271395E+00, 3.045270348E+00,-8.175624743E+02, 2.439162561E+03, 4.250222079E+01, 1.906074839E+01
       688, 6.350000000E-01, 3.500000000E-02, 5.000000000E-03, 5.588003953E-03, 1.074524536E+00, 1.960073465E+00, 7.814885337E+00, 5.753719394E+00,-1.506914492E+03, 2.003711733E+03, 7.993255038E+02, 4.498806566E+02
       689, 6.250000000E-01, 3.500000000E-02, 5.000000000E-03, 1.276522103E-03, 7.648803778E-01, 1.958392263E+00, 7.536173607E+00, 5.828585582E+00,-8.948204438E+02, 1.880960565E+03, 1.826582747E+02, 1.043999736E+02
       690, 6.150000000E-01, 3.500000000E-02, 5.000000000E-03, 7.126852349E-04, 6.640943174E-01, 1.673072692E+00, 7.149694813E+00, 4.882884481E+00,-8.793967353E+02, 1.721098182E+03, 9.349481242E+01, 4.627185275E+01
       691, 6.050000000E-01, 3.500000000E-02, 5.000000000E-03, 5.738713194E-04, 5.264358625E-01, 1.372885547E+00, 6.615257839E+00, 4.047765510E+00,-9.898606932E+02, 1.661558936E+03, 6.737790425E+01, 2.959978247E+01
       692, 5.950000000E-01, 3.500000000E-02, 5.000000000E-03, 6.006536199E-04, 3.532306180E-01, 1.100479053E+00, 5.851143181E+00, 2.908110472E+00,-1.112340944E+03, 1.906919755E+03, 5.895460454E+01, 1.938339219E+01
       693, 5.850000000E-01, 3.500000000E-02, 5.000000000E-03, 1.283911628E-03, 2.167680668E-01, 8.041500087E-01, 4.843888757E+00, 1.977265914E+00,-1.089953370E+03, 2.286930751E+03, 9.567643574E+01, 2.425688805E+01
       694, 6.350000000E-01, 4.500000000E-02, 5.000000000E-03, 4.573888288E-03, 1.106876289E+00, 1.951984356E+00, 7.931840870E+00, 5.511360997E+00,-1.330538435E+03, 2.117358449E+03, 6.592557954E+02, 3.438171219E+02
       695, 6.250000000E-01, 4.500000000E-02, 5.000000000E-03, 1.365597380E-03, 7.754270485E-01, 1.885194978E+00, 7.501859114E+00, 5.510376554E+00,-7.541072287E+02, 1.908278650E+03, 1.918908700E+02, 1.034187575E+02
       696, 6.150000000E-01, 4.500000000E-02, 5.000000000E-03, 1.056117229E-03, 6.668263282E-01, 1.530634861E+00, 7.074379478E+00, 4.381402882E+00,-6.265729800E+02, 1.683804277E+03, 1.345756191E+02, 5.987369316E+01
       697, 6.050000000E-01, 4.500000000E-02, 5.000000000E-03, 1.233298371E-03, 4.778369280E-01, 1.118207823E+00, 6.599801543E+00, 3.377183448E+00,-8.064532843E+02, 1.426100486E+03, 1.442508384E+02, 5.322786856E+01
       698, 5.950000000E-01, 4.500000000E-02, 5.000000000E-03, 3.265528308E-03, 1.443660789E-01, 5.035323273E-01, 5.911746182E+00, 1.804823887E+00,-1.299856125E+03, 1.569252346E+03, 3.421113829E+02, 7.719044821E+01
       699, 6.350000000E-01, 5.500000000E-02, 5.000000000E-03, 4.329200688E-03, 1.085918477E+00, 1.910563141E+00, 7.528926958E+00, 4.879681067E+00,-9.887548971E+02, 2.575623739E+03, 5.621452423E+02, 2.590521991E+02
       700, 6.250000000E-01, 5.500000000E-02, 5.000000000E-03, 1.703094204E-03, 7.752908562E-01, 1.720726105E+00, 6.819182843E+00, 4.864344360E+00,-1.599750694E+02, 2.155659810E+03, 2.016580395E+02, 1.048886869E+02
       701, 6.150000000E-01, 5.500000000E-02, 5.000000000E-03, 1.639630531E-03, 7.095489745E-01, 1.314335463E+00, 6.043738636E+00, 3.441079843E+00,-6.444794525E+01, 1.805672197E+03, 1.558115699E+02, 6.212215942E+01
       702, 6.050000000E-01, 5.500000000E-02, 5.000000000E-03, 5.022248898E-03, 3.913496392E-01, 7.148161228E-01, 4.863157103E+00, 2.158428023E+00,-4.786092575E+01, 1.638567167E+03, 3.615279401E+02, 1.167103103E+02
       703, 5.950000000E-01, 5.500000000E-02, 5.000000000E-03, 3.227557011E-02,-8.050731484E-01,-6.067759838E-01, 3.358177812E+00, 4.663986507E-01,-2.199917592E+03, 1.377173062E+03, 2.189113652E+03, 5.642948902E+02
       704, 6.250000000E-01, 6.500000000E-02, 5.000000000E-03, 2.541872826E-03, 7.294002233E-01, 1.492110384E+00, 4.559069359E+00, 3.527984198E+00, 3.123573416E+02, 2.636532506E+03, 1.493978368E+02, 7.942073660E+01
       705, 6.150000000E-01, 6.500000000E-02, 5.000000000E-03, 4.257973144E-03, 6.432499781E-01, 1.016030036E+00, 2.661789504E+00, 1.929493533E+00, 4.764027732E+02, 2.219405263E+03, 9.489306745E+01, 4.294260881E+01
       706, 6.050000000E-01, 6.500000000E-02, 5.000000000E-03, 4.557798398E-02,-7.652163365E-01,-2.831002063E-01, 8.752130541E-01, 5.994431760E-01,-5.107308454E+02, 1.888093418E+03, 8.378225340E+02, 4.507446264E+02
       707, 5.950000000E-01, 6.500000000E-02, 5.000000000E-03, 1.545116425E-01,-1.278050877E+00,-1.011130189E+00,-1.997020121E-01,-5.703176637E-01,-2.367662745E+03, 1.429309288E+03, 2.024308966E+03, 8.275065491E+02
       708, 6.250000000E-01, 7.500000000E-02, 5.000000000E-03, 6.103052241E-03, 5.883508491E-01, 1.096738720E+00, 1.067971573E+00, 1.742089513E+00, 4.699124223E+02, 2.817752608E+03, 2.148510379E+01, 2.890915277E+01
       709, 6.150000000E-01, 7.500000000E-02, 5.000000000E-03, 5.864275137E-02,-6.325106152E-01, 1.738111806E-04,-4.449301048E-01, 4.856202173E-01, 1.958899198E+02, 2.326894697E+03, 7.974181868E+01, 2.063667446E+02
       710, 6.050000000E-01, 7.500000000E-02, 5.000000000E-03, 2.283678651E-01,-1.204956356E+00,-7.567839407E-01,-1.109709570E+00,-4.068235380E-01,-2.451826743E+02, 1.385210693E+03, 2.309210508E+02, 8.484614272E+02
       711, 5.950000000E-01, 7.500000000E-02, 5.000000000E-03, 3.778483987E-01,-1.400050893E+00,-1.130844921E+00,-1.276847159E+00,-9.422291598E-01,-1.213063908E+03, 6.117623757E+02, 7.641830651E+02, 1.169907491E+03
       712, 6.250000000E-01, 8.500000000E-02, 5.000000000E-03, 1.871781732E-01,-6.432624577E-01,-1.890950018E-03,-6.905212854E-01, 4.854679139E-01, 2.455574345E+02, 1.350109549E+03,-8.928827860E+01, 9.207895358E+02
       713, 6.150000000E-01, 8.500000000E-02, 5.000000000E-03, 3.500491238E-01,-1.080933726E+00,-5.178678375E-01,-1.256722159E+00,-1.495849461E-01, 1.617770632E+03,-7.338501406E+02,-1.017011677E+03, 2.130674893E+03
       714, 6.050000000E-01, 8.500000000E-02, 5.000000000E-03, 4.735301153E-01,-1.313394894E+00,-9.287203137E-01,-1.425020868E+00,-6.393344691E-01, 2.642991080E+03,-4.349145020E+03,-1.386141898E+03, 3.593517078E+03
       715, 5.950000000E-01, 8.500000000E-02, 5.000000000E-03, 5.177936671E-01,-1.417331152E+00,-1.166241976E+00,-1.388034101E+00,-9.471228630E-01,-9.782009072E+02,-4.808732214E+03, 4.693107832E+02, 3.510078929E+03
       716, 6.250000000E-01, 9.500000000E-02, 5.000000000E-03, 5.595008929E-01,-1.052441638E+00,-4.258223268E-01,-1.050829608E+00, 2.170314232E-01,-7.612329626E+01,-3.594744591E+04, 4.241402028E+01, 1.691408214E+04
       717, 6.150000000E-01, 9.500000000E-02, 5.000000000E-03, 5.566189278E-01,-1.222251661E+00,-6.936514793E-01,-1.231194108E+00,-1.251850030E-01, 5.078841077E+02,-2.966773015E+04,-2.241377003E+02, 1.424831016E+04
       718, 6.050000000E-01, 9.500000000E-02, 5.000000000E-03, 5.533791418E-01,-1.323570059E+00,-9.832360020E-01,-1.294181232E+00,-5.581133610E-01,-1.519566006E+03,-1.949528415E+04, 6.782695145E+02, 9.811474368E+03
       719, 5.950000000E-01, 9.500000000E-02, 5.000000000E-03, 5.524199726E-01,-1.371596193E+00,-1.183611795E+00,-1.275634740E+00,-8.941385146E-01,-4.631779506E+03,-1.150161021E+04, 2.073841793E+03, 6.255863848E+03
       720, 6.250000000E-01, 1.050000000E-01, 5.000000000E-03, 5.603484839E-01,-1.207014127E+00,-5.818801191E-01,-1.174351616E+00, 1.862530309E-02,-1.932505461E+03,-3.319322752E+04, 8.517366300E+02, 1.565931213E+04
       721, 6.150000000E-01, 1.050000000E-01, 5.000000000E-03, 5.624527554E-01,-1.256508204E+00,-7.505421772E-01,-1.144567726E+00,-1.664953395E-01,-6.767149908E+03,-3.284488999E+04, 2.956955825E+03, 1.542784821E+04
       722, 6.050000000E-01, 1.050000000E-01, 5.000000000E-03, 5.665395037E-01,-1.265523805E+00,-9.798050480E-01,-1.097818281E+00,-5.324157679E-01,-1.006189404E+04,-2.436175200E+04, 4.360514027E+03, 1.163257586E+04
       723, 5.950000000E-01, 1.050000000E-01, 5.000000000E-03, 5.634632350E-01,-1.280051121E+00,-1.185337290E+00,-1.080701414E+00,-8.646720447E-01,-1.110081973E+04,-1.538377779E+04, 4.847059180E+03, 7.796768019E+03
       724, 6.150000000E-01, 1.150000000E-01, 5.000000000E-03, 3.890666255E-01,-1.301599045E+00,-1.098390661E+00,-1.027954017E+00,-2.197228203E-01,-4.171767228E+03,-1.097173208E+04, 2.528962782E+03, 8.120440880E+03
       725, 6.050000000E-01, 1.150000000E-01, 5.000000000E-03, 4.978667597E-01,-1.215487297E+00,-1.183258842E+00,-8.478323847E-01,-5.024236701E-01,-1.318563362E+04,-2.196123242E+04, 6.578806682E+03, 1.218284548E+04
       726, 5.950000000E-01, 1.150000000E-01, 5.000000000E-03, 5.617902266E-01,-1.170995109E+00,-1.233544198E+00,-8.374885907E-01,-8.775248808E-01,-1.916889943E+04,-1.802179686E+04, 8.407226039E+03, 8.974741760E+03
       727, 6.050000000E-01, 1.250000000E-01, 5.000000000E-03, 2.156952094E-01,-1.458265921E+00,-1.574249137E+00,-6.779741219E-01,-7.598052708E-01,-3.091614114E+03,-7.834272019E+02, 2.398808979E+03, 2.503800838E+03
       728, 5.950000000E-01, 1.250000000E-01, 5.000000000E-03, 4.940428983E-01,-1.150008702E+00,-1.452935483E+00,-5.695510834E-01,-9.767958919E-01,-2.000309639E+04,-1.396881228E+04, 1.004183941E+04, 8.237151443E+03
       729, 6.450000000E-01, 6.150000000E-01, 5.000000000E-03, 1.216822704E-02, 3.317193772E-01, 5.252658251E-02, 1.913987220E-01, 1.220436130E+00, 3.359597136E+00, 2.265456023E+03,-1.463164491E+01, 1.217813427E+02
       730, 6.350000000E-01, 6.150000000E-01, 5.000000000E-03, 7.561673002E-03, 3.852500503E-01, 2.169485827E-01, 5.204546150E-01, 1.692619437E+00,-3.613349594E+01, 2.286161222E+03, 9.521427732E+00, 1.039202590E+02
       731, 6.250000000E-01, 6.150000000E-01, 5.000000000E-03, 1.403697886E-03, 3.000231517E-01, 5.482252701E-01, 1.083912547E+00, 3.107328211E+00,-7.240589803E+01, 2.278711412E+03, 1.320124250E+01, 4.309707301E+01
       732, 6.150000000E-01, 6.150000000E-01, 5.000000000E-03, 3.462554799E-04, 4.157757180E-01, 5.832717443E-01, 1.807265648E+00, 4.751595160E+00,-8.752585995E+01, 2.288463424E+03, 7.411090857E+00, 2.220053691E+01
       733, 6.450000000E-01, 6.250000000E-01, 5.000000000E-03, 1.198459302E-02, 3.779681012E-01, 1.512596685E-01, 4.641681303E-01, 1.447335508E+00,-2.045903162E+01, 2.237441840E+03, 9.205131292E+00, 1.384053856E+02
       734, 6.350000000E-01, 6.250000000E-01, 5.000000000E-03, 7.103589743E-03, 4.364186755E-01, 3.302631092E-01, 8.678671665E-01, 2.152885734E+00,-5.713849902E+01, 2.276827508E+03, 3.155072646E+01, 1.332837386E+02
       735, 6.250000000E-01, 6.250000000E-01, 5.000000000E-03, 1.173037650E-03, 3.625352483E-01, 5.944261270E-01, 1.478851669E+00, 3.893597720E+00,-7.491733653E+01, 2.260793558E+03, 1.788939661E+01, 5.287048369E+01
       736, 6.150000000E-01, 6.250000000E-01, 5.000000000E-03, 2.454317291E-04, 4.805813392E-01, 5.939886888E-01, 2.163317883E+00, 5.485780456E+00,-7.413511501E+01, 2.292586584E+03, 6.930001104E+00, 2.014582881E+01
       737, 6.450000000E-01, 6.350000000E-01, 5.000000000E-03, 1.201307609E-02, 4.209839897E-01, 2.551172936E-01, 8.057943644E-01, 1.730775698E+00,-4.937932148E+01, 2.205248746E+03, 4.401371471E+01, 1.687823726E+02
       738, 6.350000000E-01, 6.350000000E-01, 5.000000000E-03, 6.993951458E-03, 4.838627422E-01, 4.484920481E-01, 1.248674325E+00, 2.684197673E+00,-8.607135551E+01, 2.276498593E+03, 6.122250845E+01, 1.789663096E+02
       739, 6.250000000E-01, 6.350000000E-01, 5.000000000E-03, 1.023560518E-03, 4.179381470E-01, 6.776097288E-01, 1.862779412E+00, 4.685620583E+00,-8.466749630E+01, 2.257266520E+03, 2.241222071E+01, 6.217182885E+01
       740, 6.150000000E-01, 6.350000000E-01, 5.000000000E-03, 1.885654519E-04, 5.291232503E-01, 6.285256150E-01, 2.472362292E+00, 6.082698717E+00,-6.016163231E+01, 2.299502824E+03, 6.537529109E+00, 1.834916582E+01
       741, 6.050000000E-01, 6.350000000E-01, 5.000000000E-03, 4.405389127E-05, 5.706700855E-01, 4.715102191E-01, 2.829805228E+00, 6.755031004E+00,-6.865292068E+01, 2.330667367E+03, 1.921297448E+00, 5.343864660E+00
       742, 6.450000000E-01, 6.450000000E-01, 5.000000000E-03, 1.230386130E-02, 4.566299969E-01, 3.602701196E-01, 1.211907005E+00, 2.047109476E+00,-9.964960804E+01, 2.177518625E+03, 9.620848622E+01, 2.148725028E+02
       743, 6.350000000E-01, 6.450000000E-01, 5.000000000E-03, 7.208403509E-03, 5.251708908E-01, 5.647297867E-01, 1.664388598E+00, 3.241630836E+00,-1.310894359E+02, 2.282571667E+03, 1.039006290E+02, 2.441427139E+02
       744, 6.250000000E-01, 6.450000000E-01, 5.000000000E-03, 9.684362389E-04, 4.701959480E-01, 7.754317042E-01, 2.223390986E+00, 5.391045467E+00,-8.379690330E+01, 2.300445309E+03, 2.782444585E+01, 7.325305650E+01
       745, 6.150000000E-01, 6.450000000E-01, 5.000000000E-03, 1.566397110E-04, 5.662593978E-01, 6.797168998E-01, 2.697743568E+00, 6.494770435E+00,-2.886119747E+01, 2.308045352E+03, 6.182106764E+00, 1.686584507E+01
       746, 6.050000000E-01, 6.450000000E-01, 5.000000000E-03, 4.175380302E-05, 5.865046075E-01, 5.296472301E-01, 2.905139408E+00, 6.875674355E+00,-5.691105638E+01, 2.285342977E+03, 1.881308540E+00, 5.149079547E+00
       747, 6.350000000E-01, 6.550000000E-01, 5.000000000E-03, 8.047649022E-03, 5.555316527E-01, 6.730233858E-01, 2.036248182E+00, 3.769786548E+00,-1.940102816E+02, 2.292026269E+03, 1.640075185E+02, 3.430045059E+02
       748, 6.250000000E-01, 6.550000000E-01, 5.000000000E-03, 9.975645624E-04, 4.965279926E-01, 8.779793729E-01, 2.482844868E+00, 5.937203361E+00,-6.195816017E+01, 2.319654203E+03, 3.420733937E+01, 8.712738335E+01
       749, 6.150000000E-01, 6.550000000E-01, 5.000000000E-03, 1.435079564E-04, 5.904553037E-01, 7.419807301E-01, 2.814399530E+00, 6.743436010E+00,-7.520892901E+00, 2.309174533E+03, 6.018318609E+00, 1.624081646E+01
       750, 6.050000000E-01, 6.550000000E-01, 5.000000000E-03, 4.030856601E-05, 5.980776330E-01, 5.920693612E-01, 2.930519753E+00, 6.962461432E+00,-5.231382886E+01, 2.266604710E+03, 1.831189097E+00, 5.001364194E+00
       751, 6.350000000E-01, 6.650000000E-01, 5.000000000E-03, 9.601589634E-03, 5.707262468E-01, 7.692555132E-01, 2.296575940E+00, 4.205063159E+00,-2.734513500E+02, 2.278456599E+03, 2.424813186E+02, 4.827298528E+02
       752, 6.250000000E-01, 6.650000000E-01, 5.000000000E-03, 1.155016251E-03, 5.172991806E-01, 9.779777632E-01, 2.602630526E+00, 6.311905084E+00,-5.037880148E+01, 2.283212039E+03, 4.280190865E+01, 1.094800931E+02
       753, 6.150000000E-01, 6.650000000E-01, 5.000000000E-03, 1.433208459E-04, 6.033671173E-01, 8.096980945E-01, 2.825120942E+00, 6.890858258E+00, 3.856243486E+00, 2.300381910E+03, 6.043190808E+00, 1.654081149E+01
       754, 6.050000000E-01, 6.650000000E-01, 5.000000000E-03, 3.967625281E-05, 6.040955916E-01, 6.571550008E-01, 2.912193845E+00, 7.026250676E+00,-2.521938191E+01, 2.264174317E+03, 1.782238775E+00, 4.918009560E+00
       755, 6.350000000E-01, 6.750000000E-01, 5.000000000E-03, 1.179667782E-02, 5.709362410E-01, 8.489712823E-01, 2.469409792E+00, 4.500422464E+00,-3.835381566E+02, 2.212102391E+03, 3.410848925E+02, 6.560295945E+02
       756, 6.250000000E-01, 6.750000000E-01, 5.000000000E-03, 1.505893239E-03, 5.414168693E-01, 1.071845170E+00, 2.657917779E+00, 6.559264731E+00,-6.229346669E+01, 2.245114796E+03, 5.751556066E+01, 1.491197151E+02
       757, 6.150000000E-01, 6.750000000E-01, 5.000000000E-03, 1.477233271E-04, 6.103524490E-01, 8.831829492E-01, 2.811237258E+00, 7.000897925E+00,-2.671651318E+00, 2.245377206E+03, 6.184858643E+00, 1.719181404E+01
       758, 6.050000000E-01, 6.750000000E-01, 5.000000000E-03, 3.972719644E-05, 6.050248153E-01, 7.243815265E-01, 2.869304299E+00, 7.053718694E+00,-2.829960641E+01, 2.267380989E+03, 1.743059748E+00, 4.872372392E+00
       759, 6.350000000E-01, 6.850000000E-01, 5.000000000E-03, 1.447215022E-02, 5.588140137E-01, 9.107386307E-01, 2.569532694E+00, 4.650842612E+00,-5.121161411E+02, 2.109898838E+03, 4.530954090E+02, 8.427951454E+02
       760, 6.250000000E-01, 6.850000000E-01, 5.000000000E-03, 2.091290879E-03, 5.607650615E-01, 1.158956853E+00, 2.658947595E+00, 6.728657678E+00,-1.054090191E+02, 2.196594581E+03, 7.980176180E+01, 2.118366403E+02
       761, 6.150000000E-01, 6.850000000E-01, 5.000000000E-03, 1.627046752E-04, 6.073336340E-01, 9.645262686E-01, 2.769025741E+00, 7.119934634E+00, 9.682170681E-01, 2.184186182E+03, 6.703856706E+00, 1.908920124E+01
       762, 6.050000000E-01, 6.850000000E-01, 5.000000000E-03, 4.056774524E-05, 6.012733362E-01, 7.948191178E-01, 2.810664096E+00, 7.053682747E+00,-2.963821683E+01, 2.224751346E+03, 1.724486210E+00, 4.885203745E+00
       763, 6.250000000E-01, 6.950000000E-01, 5.000000000E-03, 2.941833224E-03, 5.678126262E-01, 1.237407264E+00, 2.632890022E+00, 6.845694404E+00,-1.513728510E+02, 2.130133334E+03, 1.109366219E+02, 3.012789889E+02
       764, 6.150000000E-01, 6.950000000E-01, 5.000000000E-03, 1.905417295E-04, 5.912943008E-01, 1.053294740E+00, 2.694420847E+00, 7.253073906E+00,-2.528416714E+01, 2.146498578E+03, 7.653488621E+00, 2.256161875E+01
       765, 6.050000000E-01, 6.950000000E-01, 5.000000000E-03, 4.230275802E-05, 5.914043643E-01, 8.669679357E-01, 2.735204991E+00, 7.035814896E+00,-4.925474530E+01, 2.200697458E+03, 1.729126657E+00, 4.975610878E+00
       766, 6.250000000E-01, 7.050000000E-01, 5.000000000E-03, 3.942520491E-03, 5.656638666E-01, 1.307715253E+00, 2.646935001E+00, 6.921957235E+00,-2.395232192E+02, 2.066706290E+03, 1.503096572E+02, 4.054612461E+02
       767, 6.150000000E-01, 7.050000000E-01, 5.000000000E-03, 2.266487598E-04, 5.665129647E-01, 1.147204630E+00, 2.686793959E+00, 7.378045615E+00,-8.352833979E+01, 2.119303109E+03, 9.206095313E+00, 2.705382737E+01
       768, 6.050000000E-01, 7.050000000E-01, 5.000000000E-03, 4.474092925E-05, 5.768834193E-01, 9.404544404E-01, 2.705675602E+00, 6.995473079E+00,-9.608435578E+01, 2.173004607E+03, 1.798482390E+00, 5.115503749E+00
       769, 6.250000000E-01, 7.150000000E-01, 5.000000000E-03, 4.818530889E-03, 5.688616313E-01, 1.373379092E+00, 2.706937164E+00, 6.967328567E+00,-3.425220584E+02, 2.017206468E+03, 1.890882431E+02, 4.947206315E+02
       770, 6.150000000E-01, 7.150000000E-01, 5.000000000E-03, 2.641940561E-04, 5.391231522E-01, 1.243092428E+00, 2.721070738E+00, 7.468721465E+00,-1.566832412E+02, 2.112800197E+03, 1.105835918E+01, 3.155219787E+01
       771, 6.050000000E-01, 7.150000000E-01, 5.000000000E-03, 4.802604995E-05, 5.592645378E-01, 1.013409453E+00, 2.723682933E+00, 6.937259086E+00,-1.320530554E+02, 2.156615878E+03, 1.943804953E+00, 5.320047307E+00
       772, 6.250000000E-01, 7.250000000E-01, 5.000000000E-03, 5.389442892E-03, 5.760984969E-01, 1.439363997E+00, 2.834005537E+00, 6.990803814E+00,-4.424831622E+02, 1.987253854E+03, 2.237054692E+02, 5.500170853E+02
       773, 6.150000000E-01, 7.250000000E-01, 5.000000000E-03, 3.013563614E-04, 5.144280987E-01, 1.338405764E+00, 2.816299665E+00, 7.502684878E+00,-2.295458967E+02, 2.125727763E+03, 1.328912099E+01, 3.558749851E+01
       774, 6.050000000E-01, 7.250000000E-01, 5.000000000E-03, 5.200440399E-05, 5.392576805E-01, 1.084255043E+00, 2.792635263E+00, 6.865218810E+00,-1.988158540E+02, 2.149781424E+03, 2.171540012E+00, 5.571012256E+00
       775, 6.250000000E-01, 7.350000000E-01, 5.000000000E-03, 5.459028570E-03, 5.876521946E-01, 1.506418496E+00, 3.036548429E+00, 6.999432172E+00,-5.329250177E+02, 2.002812493E+03, 2.462748176E+02, 5.524084368E+02
       776, 6.150000000E-01, 7.350000000E-01, 5.000000000E-03, 3.382413473E-04, 4.962384660E-01, 1.427008783E+00, 2.998098629E+00, 7.493823638E+00,-3.073713422E+02, 2.118958334E+03, 1.618852896E+01, 3.925591422E+01
       777, 6.050000000E-01, 7.350000000E-01, 5.000000000E-03, 5.674047963E-05, 5.175670219E-01, 1.152298755E+00, 2.945262853E+00, 6.775743906E+00,-2.563650658E+02, 2.151483112E+03, 2.534422523E+00, 5.870663805E+00
       778, 5.950000000E-01, 7.350000000E-01, 5.000000000E-03, 3.125929197E-05, 4.857690959E-01, 9.987352990E-01, 2.886840851E+00, 6.142379353E+00,-2.214073424E+02, 2.187069510E+03, 1.324167575E+00, 2.836669357E+00
       779, 6.250000000E-01, 7.450000000E-01, 5.000000000E-03, 5.385607699E-03, 6.066817762E-01, 1.575199475E+00, 3.310478352E+00, 6.998483690E+00,-6.160808279E+02, 2.022970324E+03, 2.693356801E+02, 5.402344082E+02
       780, 6.150000000E-01, 7.450000000E-01, 5.000000000E-03, 3.722390190E-04, 4.892313695E-01, 1.502014917E+00, 3.253038187E+00, 7.454585544E+00,-3.772912260E+02, 2.124396378E+03, 1.968319234E+01, 4.239283000E+01
       781, 6.050000000E-01, 7.450000000E-01, 5.000000000E-03, 6.229550257E-05, 4.963743519E-01, 1.217096558E+00, 3.169711314E+00, 6.662142312E+00,-3.116420853E+02, 2.159764274E+03, 3.047699464E+00, 6.207546323E+00
       782, 5.950000000E-01, 7.450000000E-01, 5.000000000E-03, 3.192473143E-05, 4.672341231E-01, 1.052566852E+00, 3.087824990E+00, 6.097372695E+00,-2.636654044E+02, 2.197113311E+03, 1.477194238E+00, 2.843693848E+00
       783, 6.250000000E-01, 7.550000000E-01, 5.000000000E-03, 5.147937814E-03, 6.327679447E-01, 1.646358285E+00, 3.643069039E+00, 6.984210207E+00,-6.907670838E+02, 2.057424110E+03, 2.882721342E+02, 5.111628097E+02
       784, 6.150000000E-01, 7.550000000E-01, 5.000000000E-03, 3.957764163E-04, 4.943026749E-01, 1.560233429E+00, 3.567496278E+00, 7.371903901E+00,-4.419814584E+02, 2.115473039E+03, 2.329402256E+01, 4.405097776E+01
       785, 6.050000000E-01, 7.550000000E-01, 5.000000000E-03, 6.822646791E-05, 4.801932905E-01, 1.277346132E+00, 3.452582857E+00, 6.521455570E+00,-3.642943316E+02, 2.172048672E+03, 3.698422685E+00, 6.525030744E+00
